word,surface_form,sentence,sentence_domain,ambiguity_score,semantic_similarity_spread,contextual_confidence_gap,domain_diversity,is_ambiguous,ambiguity_type,top_sense_1_domain,top_sense_1_gloss,top_sense_2_domain,top_sense_2_gloss,explanation
reference,reference,We suggest you print this screen for future reference.,Software/IT,0.881,0.925,0.8,0.0,True,Intra-Domain,Software/IT,an indicator that orients you generally,Software/IT,a book to which you can refer for authoritative facts,"The word ""reference"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an indicator that orients you generally (context similarity=0.27)
  Candidate sense 2: [Software/IT] a book to which you can refer for authoritative facts (context similarity=0.23)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
day,days,(A) CMS determines the Medicare share fraction for an eligible hospital by using the number of Medicare Part A  Medicare Part C  and total acute care inpatient-bed-days using data from the Medicare cost report as specified by CMS.,General,0.88,0.924,0.8,0.5,True,Inter-Domain,Software/IT,some point or period in time,General,an era of existence or influence,"The word ""day"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] some point or period in time (context similarity=0.06)
  Candidate sense 2: [General] an era of existence or influence (context similarity=0.05)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
day,days,The request for a hearing must be mailed within 90 days after notice of the proposed determination is received by the respondent.,Software/IT,0.88,0.924,0.8,0.5,True,Inter-Domain,Software/IT,some point or period in time,General,an era of existence or influence,"The word ""day"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] some point or period in time (context similarity=0.12)
  Candidate sense 2: [General] an era of existence or influence (context similarity=0.11)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
day,days,(5) If service of a ruling or decision issued under this section is by mail  the date of service will be deemed to be 5 days from the date of mailing.,Software/IT,0.88,0.924,0.8,0.5,True,Inter-Domain,Software/IT,some point or period in time,General,an era of existence or influence,"The word ""day"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] some point or period in time (context similarity=0.10)
  Candidate sense 2: [General] an era of existence or influence (context similarity=0.09)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
day,days,The User agrees  to notify CMS within fifteen (15) days of any change of custodianship.,Software/IT,0.88,0.924,0.8,0.5,True,Inter-Domain,Software/IT,some point or period in time,General,an era of existence or influence,"The word ""day"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] some point or period in time (context similarity=0.14)
  Candidate sense 2: [General] an era of existence or influence (context similarity=0.12)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
day,days,If the National Coordinator receives a timely reconsideration request  the National Coordinator is permitted up to 15 days from the date of receipt to review the information submitted by the applicant and issue a decision.,General,0.88,0.924,0.8,0.5,True,Inter-Domain,Software/IT,some point or period in time,General,an era of existence or influence,"The word ""day"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] some point or period in time (context similarity=0.08)
  Candidate sense 2: [General] an era of existence or influence (context similarity=0.07)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
case,case,The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.,Healthcare,0.877,0.811,1.0,0.5,True,Intra-Domain,General,the actual state of things,General,an occurrence of something,"The word ""case"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [General] the actual state of things (context similarity=0.24)
  Candidate sense 2: [General] an occurrence of something (context similarity=0.16)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""General"" domain but represent distinct concepts."
find,find,95% of Adjusters and Collision Estimators shall find the product easy to use.,Software/IT,0.876,0.809,1.0,0.0,True,Intra-Domain,Software/IT,"establish after a calculation, investigation, experiment, survey, or study",Software/IT,"accept and make use of one's personality, abilities, and situation","The word ""find"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] establish after a calculation, investigation, experiment, survey, or study (context similarity=0.06)
  Candidate sense 2: [Software/IT] accept and make use of one's personality, abilities, and situation (context similarity=0.04)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
time,time,The solution should present an alert via warnings of orders that should be inappropriate or contraindicated for specific patients at the time of provider order entry.,Healthcare,0.876,0.917,0.8,0.0,True,Intra-Domain,Software/IT,an indefinite period (usually marked by specific attributes or activities),Software/IT,a period of time considered as a resource under your control and sufficient to accomplish something,"The word ""time"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] an indefinite period (usually marked by specific attributes or activities) (context similarity=0.15)
  Candidate sense 2: [Software/IT] a period of time considered as a resource under your control and sufficient to accomplish something (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
stamp,stamp,The solution should provide audit capabilities indicating the time stamp for an object or data extraction in accordance with user's scope or practice  organizational policy  or jurisdictional law.,Legal/Regulatory,0.876,0.971,0.7,1.0,True,Inter-Domain,Finance/Business,a small piece of adhesive paper that is put on an object to show that a government tax has been paid,Software/IT,a type or class,"The word ""stamp"" appears in a sentence whose detected domain is ""Legal/Regulatory"".
  Candidate sense 1: [Finance/Business] a small piece of adhesive paper that is put on an object to show that a government tax has been paid (context similarity=0.16)
  Candidate sense 2: [Software/IT] a type or class (context similarity=0.15)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Finance/Business"" vs. ""Software/IT"")."
image,image,The solution should display a link to an image associated with results.,Software/IT,0.874,0.968,0.7,0.0,True,Intra-Domain,Software/IT,an iconic mental representation,Software/IT,the general impression that something (a person or organization or product) presents to the public,"The word ""image"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an iconic mental representation (context similarity=0.24)
  Candidate sense 2: [Software/IT] the general impression that something (a person or organization or product) presents to the public (context similarity=0.22)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
capacity,capacity,The Proposer shall monitor the computing systems (24 by 7) and communications circuits to report and alert on compromised system health  security  availability and capacity.,General,0.874,0.968,0.7,0.0,True,Intra-Domain,Software/IT,capability to perform or produce,Software/IT,tolerance for alcohol,"The word ""capacity"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] capability to perform or produce (context similarity=0.15)
  Candidate sense 2: [Software/IT] tolerance for alcohol (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
